Data NuEer,bidder,house,date,lot,profit,Net  Payment,rank,realisation in final auAtion,bid,EstDated MinDum,EstDated MaxDum,Aatalog PriAe,Aatalog Du10y,EstDate Min,EstDate Max,Grade Min ,Grade Max,No Grade,ExAlusively US,No Value
3110,9,E,35470,22,5625,5625,2,16000,28000,8000,10000,0,0,8000,10000,0,0,1,1,0
3111,10,E,35470,22,375,375,3,16000,17500,8000,10000,0,0,8000,10000,0,0,1,1,0
3112,2,E,35470,22,0,0,4,16000,13000,8000,10000,0,0,8000,10000,0,0,1,1,0
3113,4,E,35470,220,1950,-1950,1,3600,10500,4000,5000,0,0,4000,5000,0,0,1,0,0
3114,11,E,35470,220,837.5,837.5,2,3600,7500,4000,5000,0,0,4000,5000,0,0,1,0,0
3115,1,E,35470,220,587.5,587.5,3,3600,7000,4000,5000,0,0,4000,5000,0,0,1,0,0
3116,9,E,35470,220,337.5,337.5,4,3600,6000,4000,5000,0,0,4000,5000,0,0,1,0,0
3117,3,E,35470,220,187.5,187.5,5,3600,5100,4000,5000,0,0,4000,5000,0,0,1,0,0
3118,2,E,35470,220,0,0,6,3600,2000,4000,5000,0,0,4000,5000,0,0,1,0,0
3119,7,E,35470,221,130,-130,1,260,600,100,150,0,0,100,150,0,0,1,0,0
3120,3,E,35470,221,89.58333333,89.58333333,2,260,520,100,150,0,0,100,150,0,0,1,0,0
3121,1,E,35470,221,29.58333333,29.58333333,3,260,400,100,150,0,0,100,150,0,0,1,0,0
3122,11,E,35470,221,10.83333333,10.83333333,4,260,325,100,150,0,0,100,150,0,0,1,0,0
3123,2,E,35470,221,0,0,5,260,200,100,150,0,0,100,150,0,0,1,0,0
3827,11,F1,35356,2788,0,0,1,1150,1100,250,350,0,0,250,350,3,2,0,0,0
3828,3,F1,35356,2788,0,0,2,1150,1050,250,350,0,0,250,350,3,2,0,0,0
3829,5,F1,35356,2788,0,0,3,1150,650,250,350,0,0,250,350,3,2,0,0,0
3830,1,F1,35356,2788,0,0,4,1150,550,250,350,0,0,250,350,3,2,0,0,0
3831,4,F1,35356,2788,0,0,5,1150,375,250,350,0,0,250,350,3,2,0,0,0
3832,2,F1,35356,2788,0,0,6,1150,325,250,350,0,0,250,350,3,2,0,0,0
3833,11,F1,35356,2789,0,0,1,500,500,300,400,0,0,300,400,3,2,0,0,0
3834,5,F1,35356,2789,0,0,2,500,500,300,400,0,0,300,400,3,2,0,0,0
3835,4,F1,35356,2789,0,0,3,500,200,300,400,0,0,300,400,3,2,0,0,0
3836,11,F1,35356,2790,0,0,1,525,500,250,300,0,0,250,300,3,2,0,0,0
3837,4,F1,35356,2790,0,0,2,525,220,250,300,0,0,250,300,3,2,0,0,0
3838,1,F1,35356,2790,0,0,3,525,200,250,300,0,0,250,300,3,2,0,0,0
3839,4,F1,35356,2791,0,0,1,450,425,350,450,0,0,350,450,3,2,0,0,0
3840,1,F1,35356,2791,0,0,2,450,420,350,450,0,0,350,450,3,2,0,0,0
3841,2,F1,35356,2791,0,0,3,450,400,350,450,0,0,350,450,3,2,0,0,0
3842,5,F1,35356,2792,0,0,1,425,400,250,350,0,0,250,350,3,2,0,0,0
3843,3,F1,35356,2792,0,0,2,425,350,250,350,0,0,250,350,3,2,0,0,0
3844,4,F1,35356,2792,0,0,3,425,325,250,350,0,0,250,350,3,2,0,0,0
3845,1,F1,35356,2792,0,0,4,425,300,250,350,0,0,250,350,3,2,0,0,0
3846,3,F1,35356,2793,75,-75,1,750,1150,600,700,0,0,600,700,3,2,0,0,0
3847,1,F1,35356,2793,75,75,2,750,900,600,700,0,0,600,700,3,2,0,0,0
3848,2,F1,35356,2793,0,0,3,750,700,600,700,0,0,600,700,3,2,0,0,0
3849,4,F1,35356,2793,0,0,4,750,575,600,700,0,0,600,700,3,2,0,0,0
3850,5,F1,35356,2793,0,0,5,750,550,600,700,0,0,600,700,3,2,0,0,0
3851,11,F1,35356,2794,0,0,1,725,700,500,600,0,0,500,600,3,2,0,0,0
3852,3,F1,35356,2794,0,0,2,725,650,500,600,0,0,500,600,3,2,0,0,0
3853,1,F1,35356,2794,0,0,3,725,550,500,600,0,0,500,600,3,2,0,0,0
3854,2,F1,35356,2794,0,0,4,725,450,500,600,0,0,500,600,3,2,0,0,0
3855,4,F1,35356,2794,0,0,5,725,270,500,600,0,0,500,600,3,2,0,0,0
3856,3,F1,35356,2796,0,0,1,1800,1800,600,700,0,0,600,700,3,2,0,0,0
3857,11,F1,35356,2796,0,0,2,1800,1000,600,700,0,0,600,700,3,2,0,0,0
3858,1,F1,35356,2796,0,0,3,1800,950,600,700,0,0,600,700,3,2,0,0,0
3859,4,F1,35356,2796,0,0,4,1800,900,600,700,0,0,600,700,3,2,0,0,0
3860,2,F1,35356,2796,0,0,5,1800,625,600,700,0,0,600,700,3,2,0,0,0
3861,3,F1,35356,2797,0,0,1,2000,2600,600,800,0,0,600,800,3,2,0,0,0
3862,4,F1,35356,2797,0,0,2,2000,1550,600,800,0,0,600,800,3,2,0,0,0
3863,11,F1,35356,2797,0,0,3,2000,1200,600,800,0,0,600,800,3,2,0,0,0
3864,1,F1,35356,2797,0,0,4,2000,1150,600,800,0,0,600,800,3,2,0,0,0
3865,2,F1,35356,2797,0,0,5,2000,800,600,800,0,0,600,800,3,2,0,0,0
3866,5,F1,35356,2797,0,0,6,2000,450,600,800,0,0,600,800,3,2,0,0,0
3867,11,F1,35356,2798,0,0,1,2300,2200,1000,1500,0,0,1000,1500,3,2,0,0,0
3868,1,F1,35356,2798,0,0,2,2300,600,1000,1500,0,0,1000,1500,3,2,0,0,0
3869,4,F1,35356,2798,0,0,3,2300,300,1000,1500,0,0,1000,1500,3,2,0,0,0
3870,2,F1,35356,2799,0,0,1,375,425,500,600,0,0,500,600,3,2,0,0,0
3871,1,F1,35356,2799,0,0,2,375,350,500,600,0,0,500,600,3,2,0,0,0
3872,4,F1,35356,2799,0,0,3,375,240,500,600,0,0,500,600,3,2,0,0,0
3873,4,F1,35356,2801,662.5,-662.5,1,475,1800,300,400,0,0,300,400,3,2,0,0,0
3874,1,F1,35356,2801,330.2083333,330.2083333,2,475,1800,300,400,0,0,300,400,3,2,0,0,0
3875,11,F1,35356,2801,180.2083333,180.2083333,3,475,1500,300,400,0,0,300,400,3,2,0,0,0
3876,5,F1,35356,2801,80.20833333,80.20833333,4,475,1100,300,400,0,0,300,400,3,2,0,0,0
3877,3,F1,35356,2801,71.875,71.875,5,475,1050,300,400,0,0,300,400,3,2,0,0,0
3878,2,F1,35356,2801,0,0,6,475,400,300,400,0,0,300,400,3,2,0,0,0
3879,11,F1,35356,2802,0,0,1,260,300,200,250,0,0,200,250,3,2,0,0,0
3880,3,F1,35356,2803,0,0,1,450,450,200,250,0,0,200,250,3,2,0,0,0
3881,1,F1,35356,2803,0,0,2,450,300,200,250,0,0,200,250,3,2,0,0,0
3882,2,F1,35356,2803,0,0,3,450,250,200,250,0,0,200,250,3,2,0,0,0
3883,4,F1,35356,2803,0,0,4,450,240,200,250,0,0,200,250,3,2,0,0,0
3884,11,F1,35356,2803,0,0,5,450,200,200,250,0,0,200,250,3,2,0,0,0
3885,1,F1,35356,2804,0,0,1,1900,1700,2500,3000,0,0,2500,3000,3,2,0,0,0
3886,2,F1,35356,2804,0,0,2,1900,1600,2500,3000,0,0,2500,3000,3,2,0,0,0
3887,4,F1,35356,2804,0,0,3,1900,1400,2500,3000,0,0,2500,3000,3,2,0,0,0
3888,5,F1,35356,2804,0,0,4,1900,1400,2500,3000,0,0,2500,3000,3,2,0,0,0
3889,1,F1,35356,2805,0,0,1,4000,4000,5000,7500,0,0,5000,7500,3,2,0,0,0
3890,4,F1,35356,2805,0,0,2,4000,3400,5000,7500,0,0,5000,7500,3,2,0,0,0
3891,5,F1,35356,2805,0,0,3,4000,2700,5000,7500,0,0,5000,7500,3,2,0,0,0
3892,1,F1,35356,2806,0,0,1,450,270,100,150,0,0,100,150,3,3,0,0,0
3893,3,F1,35356,2807,0,0,1,2400,700,600,800,0,0,600,800,3,3,0,0,0
3894,1,F1,35356,2807,0,0,2,2400,600,600,800,0,0,600,800,3,3,0,0,0
3895,3,F1,35356,2810,0,0,1,375,360,350,400,0,0,350,400,3,2,0,0,0
3896,3,F1,35356,2811,265,-265,1,170,850,300,350,0,0,300,350,3,2,0,0,0
3897,11,F1,35356,2811,159.1666667,159.1666667,2,170,700,300,350,0,0,300,350,3,2,0,0,0
3898,1,F1,35356,2811,59.16666667,59.16666667,3,170,500,300,350,0,0,300,350,3,2,0,0,0
3899,2,F1,35356,2811,46.66666667,46.66666667,4,170,450,300,350,0,0,300,350,3,2,0,0,0
3900,3,F1,35356,2814,0,0,1,170,150,100,150,0,0,100,150,3,3,0,0,0
3901,4,F1,35356,2814,0,0,2,170,120,100,150,0,0,100,150,3,3,0,0,0
3902,1,F1,35356,2815A,0,0,1,450,450,500,750,0,0,500,750,3,2,0,0,0
3903,5,F1,35356,2816,50,-50,1,600,1050,500,750,0,0,500,750,3,2,0,0,0
3904,3,F1,35356,2816,31.25,31.25,2,600,700,500,750,0,0,500,750,3,2,0,0,0
3905,2,F1,35356,2816,18.75,18.75,3,600,675,500,750,0,0,500,750,3,2,0,0,0
3906,11,F1,35356,2816,0,0,4,600,500,500,750,0,0,500,750,3,2,0,0,0
3907,1,F1,35356,2816,0,0,5,600,450,500,750,0,0,500,750,3,2,0,0,0
3908,4,F1,35356,2816,0,0,6,600,440,500,750,0,0,500,750,3,2,0,0,0
3909,5,F1,35356,2817,15,-15,1,170,270,0,0,777,1,777,777,3,2,0,0,0
3910,1,F1,35356,2817,15,15,2,170,200,0,0,777,1,777,777,3,2,0,0,0
3911,4,F1,35356,2817,0,0,3,170,140,0,0,777,1,777,777,3,2,0,0,0
3912,1,F1,35356,2820,0,0,1,240,220,200,250,0,0,200,250,3,2,0,0,0
3913,4,F1,35356,2820,0,0,2,240,120,200,250,0,0,200,250,3,2,0,0,0
3914,5,F1,35356,2820,0,0,3,240,80,200,250,0,0,200,250,3,2,0,0,0
3915,4,F1,35356,2822,0,0,1,1400,1300,1200,1400,0,0,1200,1400,3,2,0,0,0
3916,3,F1,35356,2822,0,0,2,1400,1100,1200,1400,0,0,1200,1400,3,2,0,0,0
3917,2,F1,35356,2822,0,0,3,1400,1000,1200,1400,0,0,1200,1400,3,2,0,0,0
3918,1,F1,35356,2822,0,0,4,1400,700,1200,1400,0,0,1200,1400,3,2,0,0,0
3919,4,F1,35356,2823,4000,-4000,1,9000,22000,4000,5000,0,0,4000,5000,3,2,0,0,0
3920,1,F1,35356,2823,2041.666667,2041.666667,2,9000,17000,4000,5000,0,0,4000,5000,3,2,0,0,0
3921,3,F1,35356,2823,1041.666667,1041.666667,3,9000,15000,4000,5000,0,0,4000,5000,3,2,0,0,0
3922,2,F1,35356,2823,916.6666667,916.6666667,4,9000,14500,4000,5000,0,0,4000,5000,3,2,0,0,0
3923,11,F1,35356,2823,0,0,5,9000,6900,4000,5000,0,0,4000,5000,3,2,0,0,0
3924,4,F1,35356,2824,1375,-1375,1,3750,6700,700,1000,0,0,700,1000,3,2,0,0,0
3925,1,F1,35356,2824,968.75,968.75,2,3750,6500,700,1000,0,0,700,1000,3,2,0,0,0
3926,5,F1,35356,2824,218.75,218.75,3,3750,5000,700,1000,0,0,700,1000,3,2,0,0,0
3927,11,F1,35356,2824,93.75,93.75,4,3750,4500,700,1000,0,0,700,1000,3,2,0,0,0
3928,2,F1,35356,2824,93.75,93.75,5,3750,4500,700,1000,0,0,700,1000,3,2,0,0,0
3929,3,F1,35356,2824,0,0,6,3750,2700,700,1000,0,0,700,1000,3,2,0,0,0
3930,1,F1,35356,2825,0,0,1,3500,4000,800,1000,0,0,800,1000,3,2,0,0,0
3931,4,F1,35356,2825,0,0,2,3500,3400,800,1000,0,0,800,1000,3,2,0,0,0
3932,2,F1,35356,2825,0,0,3,3500,3250,800,1000,0,0,800,1000,3,2,0,0,0
3933,5,F1,35356,2825,0,0,4,3500,2900,800,1000,0,0,800,1000,3,2,0,0,0
3934,11,F1,35356,2825,0,0,5,3500,2400,800,1000,0,0,800,1000,3,2,0,0,0
3935,3,F1,35356,2825,0,0,6,3500,2100,800,1000,0,0,800,1000,3,2,0,0,0
3936,4,F1,35356,2826,0,0,1,230,220,80,100,0,0,80,100,3,2,0,0,0
3937,1,F1,35356,2826,0,0,2,230,200,80,100,0,0,80,100,3,2,0,0,0
3938,1,F1,35356,2827,0,0,1,350,525,500,600,0,0,500,600,3,3,0,0,0
3939,5,F1,35356,2828,37.5,-37.5,1,425,620,300,500,0,0,300,500,3,2,0,0,0
3940,11,F1,35356,2828,37.5,37.5,2,425,500,300,500,0,0,300,500,3,2,0,0,0
3941,4,F1,35356,2828,0,0,3,425,375,300,500,0,0,300,500,3,2,0,0,0
3942,2,F1,35356,2828,0,0,4,425,300,300,500,0,0,300,500,3,2,0,0,0
3943,1,F1,35356,2828,0,0,5,425,260,300,500,0,0,300,500,3,2,0,0,0
3944,11,F1,35356,2829,0,0,1,230,250,0,0,744,1,744,744,3,2,0,0,0
3945,1,F1,35356,2829,0,0,2,230,110,0,0,744,1,744,744,3,2,0,0,0
3946,11,F1,35356,2830,0,0,1,1700,1500,2500,3500,0,0,2500,3500,2,2,0,0,0
3947,1,F1,35356,2830,0,0,2,1700,1300,2500,3500,0,0,2500,3500,2,2,0,0,0
3948,4,F1,35356,2831,0,0,1,1600,2300,600,800,0,0,600,800,3,2,0,0,0
3949,3,F1,35356,2831,0,0,2,1600,1200,600,800,0,0,600,800,3,2,0,0,0
3950,3,F1,35356,2833,0,0,1,1000,600,300,500,0,0,300,500,3,2,0,0,0
3951,1,F1,35356,2833,0,0,2,1000,400,300,500,0,0,300,500,3,2,0,0,0
3952,1,F1,35356,2834,25,-25,1,400,900,600,700,0,0,600,700,5,2,0,0,0
3953,2,F1,35356,2834,25,25,2,400,450,600,700,0,0,600,700,5,2,0,0,0
3954,4,F1,35356,2834,0,0,3,400,350,600,700,0,0,600,700,5,2,0,0,0
3955,4,F1,35356,2835,175,-175,1,800,1700,1000,1200,0,0,1000,1200,2,2,0,0,0
3956,1,F1,35356,2835,175,175,2,800,1150,1000,1200,0,0,1000,1200,2,2,0,0,0
3957,2,F1,35356,2835,0,0,3,800,625,1000,1200,0,0,1000,1200,2,2,0,0,0
3958,3,F1,35356,2836,37.5,-37.5,1,525,1050,150,200,0,0,150,200,3,2,0,0,0
3959,5,F1,35356,2836,18.75,18.75,2,525,600,150,200,0,0,150,200,3,2,0,0,0
3960,1,F1,35356,2836,18.75,18.75,3,525,600,150,200,0,0,150,200,3,2,0,0,0
3961,11,F1,35356,2836,0,0,4,525,500,150,200,0,0,150,200,3,2,0,0,0
3962,2,F1,35356,2836,0,0,5,525,425,150,200,0,0,150,200,3,2,0,0,0
3963,1,F1,35356,2837,0,0,1,400,220,250,300,0,0,250,300,3,2,0,0,0
3964,4,F1,35356,2837,0,0,2,400,90,250,300,0,0,250,300,3,2,0,0,0
3965,1,F1,35356,2838,0,0,1,5250,5250,5000,6000,0,0,5000,6000,3,2,0,0,0
3966,5,F1,35356,2838,0,0,2,5250,5200,5000,6000,0,0,5000,6000,3,2,0,0,0
3967,2,F1,35356,2838,0,0,3,5250,3500,5000,6000,0,0,5000,6000,3,2,0,0,0
3968,4,F1,35356,2838,0,0,4,5250,2300,5000,6000,0,0,5000,6000,3,2,0,0,0
3969,4,F1,35356,2839,300,-300,1,600,1700,150,200,0,0,150,200,3,2,0,0,0
3970,3,F1,35356,2839,175,175,2,600,1200,150,200,0,0,150,200,3,2,0,0,0
3971,2,F1,35356,2839,75,75,3,600,1000,150,200,0,0,150,200,3,2,0,0,0
3972,1,F1,35356,2839,50,50,4,600,900,150,200,0,0,150,200,3,2,0,0,0
3973,11,F1,35356,2839,0,0,5,600,350,150,200,0,0,150,200,3,2,0,0,0
3974,1,F1,35356,2840,3250,-3250,1,19500,32000,10000,12000,0,0,10000,12000,3,2,0,0,0
3975,3,F1,35356,2840,2354.166667,2354.166667,2,19500,26000,10000,12000,0,0,10000,12000,3,2,0,0,0
3976,4,F1,35356,2840,854.1666667,854.1666667,3,19500,23000,10000,12000,0,0,10000,12000,3,2,0,0,0
3977,11,F1,35356,2840,41.66666667,41.66666667,4,19500,19750,10000,12000,0,0,10000,12000,3,2,0,0,0
3978,5,F1,35356,2840,0,0,5,19500,13500,10000,12000,0,0,10000,12000,3,2,0,0,0
3979,2,F1,35356,2840,0,0,6,19500,13000,10000,12000,0,0,10000,12000,3,2,0,0,0
3980,5,F1,35356,2841,0,0,1,8500,5200,5000,6000,0,0,5000,6000,3,2,0,0,0
3981,1,F1,35356,2841,0,0,2,8500,5000,5000,6000,0,0,5000,6000,3,2,0,0,0
3982,1,F1,35500,1010,0,0,1,200,160,0,0,880.4883776,1,880.4883776,880.4883776,2,2,0,0,0
3983,1,F1,35500,1011,0,0,1,850,700,0,0,3815.449636,1,3815.449636,3815.449636,2,2,0,0,0
3984,1,F1,35500,1012,0,0,1,190,170,0,0,997.8868279,1,997.8868279,997.8868279,2,2,0,0,0
3985,1,F1,35500,1015,0,0,1,85,45,0,0,264.1465133,1,264.1465133,264.1465133,2,2,0,0,0
3986,1,F1,35500,1018,0,0,1,270,300,0,0,1802.066213,1,1802.066213,1802.066213,2,2,0,0,0
3987,1,F1,35500,1028,0,0,1,170,100,0,0,586.9922517,1,586.9922517,586.9922517,2,2,0,0,0
3988,4,F1,35500,1036,775,-775,1,7250,13500,5000,7500,0,0,5000,7500,0,0,1,0,0
3989,3,F1,35500,1036,775,775,2,7250,8800,5000,7500,0,0,5000,7500,0,0,1,0,0
3990,2,F1,35500,1036,0,0,3,7250,5000,5000,7500,0,0,5000,7500,0,0,1,0,0
3991,1,F1,35500,1036,0,0,4,7250,5000,5000,7500,0,0,5000,7500,0,0,1,0,0
3992,6,F1,35500,1038,0,0,1,2700,1800,1500,2000,0,0,1500,2000,0,0,1,0,0
3993,1,F1,35500,1038,0,0,2,2700,1200,1500,2000,0,0,1500,2000,0,0,1,0,0
3994,4,F1,35500,1038,0,0,3,2700,1100,1500,2000,0,0,1500,2000,0,0,1,0,0
3995,3,F1,35500,1039,0,0,1,950,1200,400,600,0,0,400,600,3,2,0,0,0
3996,6,F1,35500,1039,0,0,2,950,850,400,600,0,0,400,600,3,2,0,0,0
3997,5,F1,35500,1039,0,0,3,950,850,400,600,0,0,400,600,3,2,0,0,0
3998,1,F1,35500,1039,0,0,4,950,800,400,600,0,0,400,600,3,2,0,0,0
3999,5,F1,35500,1041,0,0,1,850,750,400,500,0,0,400,500,2,2,0,0,0
4000,6,F1,35500,1041,0,0,2,850,480,400,500,0,0,400,500,2,2,0,0,0
4001,1,F1,35500,1041,0,0,3,850,480,400,500,0,0,400,500,2,2,0,0,0
4002,2,F1,35500,1041,0,0,4,850,300,400,500,0,0,400,500,2,2,0,0,0
4003,3,F1,35500,1042,0,0,1,280,310,0,0,1462,1,1462,1462,3,2,0,0,0
4004,1,F1,35500,1042,0,0,2,280,250,0,0,1462,1,1462,1462,3,2,0,0,0
4005,4,F1,35500,1043,0,0,1,6000,2200,1000,1500,0,0,1000,1500,3,2,0,0,0
4006,6,F1,35500,1043,0,0,2,6000,1300,1000,1500,0,0,1000,1500,3,2,0,0,0
4007,3,F1,35500,1044,0,0,1,400,400,300,500,0,0,300,500,0,0,1,0,0
4008,1,F1,35500,1044,0,0,2,400,380,300,500,0,0,300,500,0,0,1,0,0
4009,3,F1,35500,1045,0,0,1,1900,1500,600,800,0,0,600,800,0,0,1,0,0
4010,1,F1,35500,1045,0,0,2,1900,500,600,800,0,0,600,800,0,0,1,0,0
4011,7,F1,35500,1045,0,0,3,1900,500,600,800,0,0,600,800,0,0,1,0,0
4012,6,F1,35500,1046,0,0,1,700,480,400,500,0,0,400,500,0,0,1,0,0
4013,3,F1,35500,1046,0,0,2,700,360,400,500,0,0,400,500,0,0,1,0,0
4014,1,F1,35500,1046,0,0,3,700,200,400,500,0,0,400,500,0,0,1,0,0
4015,7,F1,35500,1047,0,0,1,1050,700,400,500,0,0,400,500,3,2,0,0,0
4016,3,F1,35500,1047,0,0,2,1050,700,400,500,0,0,400,500,3,2,0,0,0
4017,1,F1,35500,1047,0,0,3,1050,450,400,500,0,0,400,500,3,2,0,0,0
4018,5,F1,35500,1048,0,0,1,1050,750,400,600,0,0,400,600,0,0,1,0,0
4019,1,F1,35500,1048,0,0,2,1050,650,400,600,0,0,400,600,0,0,1,0,0
4020,3,F1,35500,1048,0,0,3,1050,550,400,600,0,0,400,600,0,0,1,0,0
4021,7,F1,35500,1048,0,0,4,1050,500,400,600,0,0,400,600,0,0,1,0,0
4022,5,F1,35500,1049,0,0,1,950,900,500,600,0,0,500,600,3,2,0,0,0
4023,3,F1,35500,1049,0,0,2,950,700,500,600,0,0,500,600,3,2,0,0,0
4024,2,F1,35500,1049,0,0,3,950,600,500,600,0,0,500,600,3,2,0,0,0
4025,1,F1,35500,1049,0,0,4,950,600,500,600,0,0,500,600,3,2,0,0,0
4026,7,F1,35500,1049,0,0,5,950,500,500,600,0,0,500,600,3,2,0,0,0
4027,6,F1,35500,1049,0,0,6,950,300,500,600,0,0,500,600,3,2,0,0,0
4028,3,F1,35500,1052,0,0,1,1300,1050,1000,1500,0,0,1000,1500,3,3,0,0,0
4029,2,F1,35500,1052,0,0,2,1300,700,1000,1500,0,0,1000,1500,3,3,0,0,0
4030,4,F1,35500,1069,0,0,1,4000,3750,4000,4500,0,0,4000,4500,3,2,0,0,0
4031,3,F1,35500,1083,0,0,1,625,620,150,200,0,0,150,200,3,2,0,0,0
4032,2,F1,35500,1083,0,0,2,625,400,150,200,0,0,150,200,3,2,0,0,0
4033,4,F1,35500,1104,0,0,1,2000,3000,3000,3500,0,0,3000,3500,3,2,0,0,0
4034,5,F1,35500,1112,0,0,1,550,600,600,700,0,0,600,700,2,2,0,0,0
4035,5,F1,35500,1113,0,0,1,1100,1000,0,0,900,1,900,900,1,1,0,0,0
4036,3,F1,35500,1116,0,0,1,475,620,200,300,0,0,200,300,3,2,0,0,0
4037,7,F1,35500,1116,0,0,2,475,400,200,300,0,0,200,300,3,2,0,0,0
4038,1,F1,35500,1116,0,0,3,475,370,200,300,0,0,200,300,3,2,0,0,0
4039,4,F1,35500,1116,0,0,4,475,350,200,300,0,0,200,300,3,2,0,0,0
4040,5,F1,35500,1117,0,0,1,425,350,300,400,0,0,300,400,3,2,0,0,0
4041,5,F1,35500,1122,0,0,1,750,400,0,0,934,1,934,934,3,2,0,0,0
4042,3,F1,35500,1122,0,0,2,750,180,0,0,934,1,934,934,3,2,0,0,0
4043,5,F1,35500,1124,0,0,1,750,600,0,0,1250,1,1250,1250,2,2,0,0,0
4044,3,F1,35500,1124,0,0,2,750,600,0,0,1250,1,1250,1250,2,2,0,0,0
4045,5,F1,35500,1126,0,0,1,230,220,0,0,400,1,400,400,2,2,0,0,0
4046,3,F1,35500,1126,0,0,2,230,130,0,0,400,1,400,400,2,2,0,0,0
4047,3,F1,35500,1127,0,0,1,425,410,0,0,750,1,750,750,2,2,0,0,0
4048,5,F1,35500,1127,0,0,2,425,220,0,0,750,1,750,750,2,2,0,0,0
4049,5,F1,35500,1138,0,0,1,675,675,0,0,1630,1,1630,1630,3,2,0,0,0
4050,3,F1,35500,1138,0,0,2,675,350,0,0,1630,1,1630,1630,3,2,0,0,0
4051,5,F1,35500,1148,0,0,1,800,800,400,600,0,0,400,600,3,2,0,0,0
4052,4,F1,35500,1148,0,0,2,800,750,400,600,0,0,400,600,3,2,0,0,0
4053,1,F1,35500,1148,0,0,3,800,500,400,600,0,0,400,600,3,2,0,0,0
4054,4,F1,35500,1149,0,0,1,1500,900,300,400,0,0,300,400,3,2,0,0,0
4055,5,F1,35500,1149,0,0,2,1500,600,300,400,0,0,300,400,3,2,0,0,0
4056,1,F1,35500,1149,0,0,3,1500,425,300,400,0,0,300,400,3,2,0,0,0
4057,3,F1,35500,1149,0,0,4,1500,260,300,400,0,0,300,400,3,2,0,0,0
4058,1,F1,35500,1159,0,0,1,1700,2000,0,0,7603,1,7603,7603,3,2,0,0,0
4059,7,F1,35500,1159,0,0,2,1700,1650,0,0,7603,1,7603,7603,3,2,0,0,0
4060,3,F1,35500,1159,0,0,3,1700,1600,0,0,7603,1,7603,7603,3,2,0,0,0
4061,2,F1,35500,1159,0,0,4,1700,1600,0,0,7603,1,7603,7603,3,2,0,0,0
4062,5,F1,35500,1159,0,0,5,1700,1500,0,0,7603,1,7603,7603,3,2,0,0,0
4063,6,F1,35500,1159,0,0,6,1700,1200,0,0,7603,1,7603,7603,3,2,0,0,0
4064,3,F1,35500,1160,0,0,1,750,700,650,700,0,0,650,700,3,2,0,0,0
4065,1,F1,35500,1160,0,0,2,750,600,650,700,0,0,650,700,3,2,0,0,0
4066,2,F1,35500,1160,0,0,3,750,450,650,700,0,0,650,700,3,2,0,0,0
4067,7,F1,35500,1161,0,0,1,1130,600,0,0,4625,1,4625,4625,6,2,0,0,0
4068,6,F1,35500,1161,0,0,2,1130,480,0,0,4625,1,4625,4625,6,2,0,0,0
4069,3,F1,35500,1161,0,0,3,1130,450,0,0,4625,1,4625,4625,6,2,0,0,0
4070,2,F1,35500,1161,0,0,4,1130,400,0,0,4625,1,4625,4625,6,2,0,0,0
4071,1,F1,35500,1161,0,0,5,1130,400,0,0,4625,1,4625,4625,6,2,0,0,0
4072,7,F1,35500,1162,1575,-1575,1,4750,9100,4000,5000,0,0,4000,5000,6,2,0,0,0
4073,4,F1,35500,1162,862.5,862.5,2,4750,7900,4000,5000,0,0,4000,5000,6,2,0,0,0
4074,3,F1,35500,1162,262.5,262.5,3,4750,6700,4000,5000,0,0,4000,5000,6,2,0,0,0
4075,1,F1,35500,1162,212.5,212.5,4,4750,6500,4000,5000,0,0,4000,5000,6,2,0,0,0
4076,2,F1,35500,1162,162.5,162.5,5,4750,6200,4000,5000,0,0,4000,5000,6,2,0,0,0
4077,8,F1,35500,1162,75,75,6,4750,5500,4000,5000,0,0,4000,5000,6,2,0,0,0
4078,5,F1,35500,1162,0,0,7,4750,4300,4000,5000,0,0,4000,5000,6,2,0,0,0
4079,6,F1,35500,1162,0,0,8,4750,3500,4000,5000,0,0,4000,5000,6,2,0,0,0
4080,3,F1,35500,1164,0,0,1,375,310,200,300,0,0,200,300,3,2,0,0,0
4081,1,F1,35500,1164,0,0,2,375,300,200,300,0,0,200,300,3,2,0,0,0
4082,5,F1,35500,1164,0,0,3,375,200,200,300,0,0,200,300,3,2,0,0,0
4083,4,F1,35500,1164,0,0,4,375,180,200,300,0,0,200,300,3,2,0,0,0
4084,3,F1,35500,1165,0,0,1,180,160,0,0,650,1,650,650,3,2,0,0,0
4085,1,F1,35500,1165,0,0,2,180,140,0,0,650,1,650,650,3,2,0,0,0
4086,7,F1,35500,1165,0,0,3,180,100,0,0,650,1,650,650,3,2,0,0,0
4087,5,F1,35500,1166,0,0,1,260,230,200,300,0,0,200,300,3,2,0,0,0
4088,2,F1,35500,1166,0,0,2,260,220,200,300,0,0,200,300,3,2,0,0,0
4089,1,F1,35500,1166,0,0,3,260,220,200,300,0,0,200,300,3,2,0,0,0
4090,4,F1,35500,1166,0,0,4,260,220,200,300,0,0,200,300,3,2,0,0,0
4091,7,F1,35500,1166,0,0,5,260,200,200,300,0,0,200,300,3,2,0,0,0
4092,4,F1,35500,1167,0,0,1,2700,3500,3500,4000,0,0,3500,4000,3,2,0,0,0
4093,7,F1,35500,1168,0,0,1,575,650,0,0,500,1,500,500,3,2,0,0,0
4094,1,F1,35500,1168,0,0,2,575,550,0,0,500,1,500,500,3,2,0,0,0
4095,3,F1,35500,1168,0,0,3,575,410,0,0,500,1,500,500,3,2,0,0,0
